location_id,location_name,sex_id,age_group_id,age_group_name,sex_name,year_id,measure_id,measure_name,metric_name,Population,upper,lower,Proportion of the population considered current smokers (currently use any smoked tobacco product on a daily or occasional basis),"Proportion of the population with unsafe water exposure, unimproved & untreated (mean value directly from IHME)","Proportion of the population with unsafe sanitation exposure, unimproved & untreated (mean value directly from IHME)","Physical activity represented by Metabolic Equivalent, METs (ratio of the working metabolic rate to the resting metabolic rate; one MET is equivalent to 1 kcal/kg/hour) (mean average value directly from IHME)",Proportion of the population exposed to household air pollution from solid fuels (mean value directly from IHME),"Daily alcohol consumption in current drinkers, per day over a 12-month period (mean average value g/day directly from IHME)",High blood pressure measured through brachial systolic blood pressure level (mean average value mmHg directly from IHME),High body-mass index level (obesity defined as a BMI greater than 20 to 25 kg/m2 for adults) (mean value directly from IHME),High cholesterol measured through blood concentration of low-density lipoprotein (LDL) in units of mmol/L (mean average value directly from IHME),"Proportion of the population exposed to high occupational particulate matter, gases and fumes (mean value directly from IHME)"
4753,Amapá,2,32,90 to 94,Female,2017,44,Population,Number,405.53,473.26,345.13,0.05,0.02,0.30,"1,618.52",0.02,6.22,137.09,25.83,3.57,0.01
4753,Amapá,2,235,95 plus,Female,2017,44,Population,Number,164.44,191.29,139.75,0.05,0.02,0.30,"1,618.52",0.02,6.65,133.77,25.83,3.51,0.01
4753,Amapá,2,42,Neonatal,Female,2017,44,Population,Number,461.38,537.63,390.40,,,,,,,,,,
4753,Amapá,2,164,Birth,Female,2017,44,Population,Number,"5,975.29","6,795.06","5,331.43",,,,,,0.39,,,,
4752,Amazonas,1,2,Early Neonatal,Male,2017,44,Population,Number,690.33,806.95,577.66,,0.05,0.23,,0.05,0.31,,,,
4752,Amazonas,1,3,Late Neonatal,Male,2017,44,Population,Number,"2,061.24","2,409.42","1,724.82",,0.05,0.23,,0.05,0.32,,,,
4752,Amazonas,1,4,Post Neonatal,Male,2017,44,Population,Number,"33,221.60","38,833.64","27,799.08",,0.05,0.23,,0.05,0.40,,,,
4752,Amazonas,1,5,1 to 4,Male,2017,44,Population,Number,"154,188.56","179,996.17","129,361.95",,0.05,0.23,,0.05,0.82,,,,
4752,Amazonas,1,6,5 to 9,Male,2017,44,Population,Number,"210,630.33","245,990.25","176,712.47",,0.05,0.23,,0.05,1.59,,,,
4752,Amazonas,1,7,10 to 14,Male,2017,44,Population,Number,"214,921.91","251,133.42","180,222.28",0.01,0.05,0.23,,0.05,2.45,,,,
4752,Amazonas,1,8,15 to 19,Male,2017,44,Population,Number,"203,791.44","238,313.32","170,679.57",0.06,0.05,0.23,,0.05,6.84,,,,0.02
4752,Amazonas,1,9,20 to 24,Male,2017,44,Population,Number,"192,045.27","224,842.75","160,637.42",0.11,0.05,0.23,,0.05,11.43,,24.21,,0.03
4752,Amazonas,1,10,25 to 29,Male,2017,44,Population,Number,"173,721.90","203,509.00","145,256.10",0.12,0.05,0.23,"4,350.04",0.05,12.67,121.06,25.87,2.96,0.05
4752,Amazonas,1,11,30 to 34,Male,2017,44,Population,Number,"165,944.51","194,476.57","138,767.02",0.13,0.05,0.23,"4,227.80",0.05,12.82,121.81,26.75,3.16,0.06
4752,Amazonas,1,12,35 to 39,Male,2017,44,Population,Number,"155,227.19","181,989.07","129,832.88",0.10,0.05,0.23,"4,013.49",0.05,11.89,122.66,27.18,3.32,0.06
4752,Amazonas,1,13,40 to 44,Male,2017,44,Population,Number,"128,668.33","150,901.57","107,581.43",0.11,0.05,0.23,"3,688.80",0.05,11.81,124.80,27.38,3.40,0.07
4752,Amazonas,1,14,45 to 49,Male,2017,44,Population,Number,"103,830.26","121,801.60","86,747.10",0.11,0.05,0.23,"3,498.84",0.05,12.60,126.72,27.30,3.47,0.07
4752,Amazonas,1,15,50 to 54,Male,2017,44,Population,Number,"86,171.79","101,100.76","71,937.78",0.10,0.05,0.23,"3,358.43",0.05,12.78,129.21,27.69,3.48,0.08
4752,Amazonas,1,16,55 to 59,Male,2017,44,Population,Number,"68,013.32","79,805.65","56,732.07",0.12,0.05,0.23,"3,219.85",0.05,12.34,132.38,27.23,3.47,0.08
4752,Amazonas,1,17,60 to 64,Male,2017,44,Population,Number,"51,373.72","60,281.15","42,838.68",0.09,0.05,0.23,"2,858.39",0.05,11.47,134.56,27.22,3.42,0.09
4752,Amazonas,1,18,65 to 69,Male,2017,44,Population,Number,"36,878.65","43,287.95","30,749.75",0.11,0.05,0.23,"2,562.64",0.05,10.18,135.85,26.24,3.33,0.09
4752,Amazonas,1,19,70 to 74,Male,2017,44,Population,Number,"24,561.94","28,820.88","20,485.74",0.08,0.05,0.23,"2,468.98",0.05,8.88,138.64,26.61,3.29,0.09
4752,Amazonas,1,20,75 to 79,Male,2017,44,Population,Number,"15,519.75","18,203.79","12,941.89",0.08,0.05,0.23,"2,318.77",0.05,7.94,144.45,26.11,3.26,0.09
4752,Amazonas,1,30,80 to 84,Male,2017,44,Population,Number,"9,312.72","10,919.07","7,767.20",0.08,0.05,0.23,"2,213.62",0.05,7.35,145.11,24.60,3.21,0.08
4752,Amazonas,1,31,85 to 89,Male,2017,44,Population,Number,"4,945.38","5,792.81","4,125.12",0.08,0.05,0.23,"2,213.62",0.05,6.76,141.52,24.60,3.19,0.07
4752,Amazonas,1,32,90 to 94,Male,2017,44,Population,Number,"2,103.54","2,457.18","1,761.67",0.08,0.05,0.23,"2,213.62",0.05,6.17,139.77,24.60,3.21,0.06
4752,Amazonas,1,235,95 plus,Male,2017,44,Population,Number,642.12,747.20,538.90,0.08,0.05,0.23,"2,213.62",0.05,5.58,138.70,24.60,3.13,0.05
4752,Amazonas,1,42,Neonatal,Male,2017,44,Population,Number,"2,751.56","3,216.37","2,302.48",,,,,,,,,,
4752,Amazonas,1,164,Birth,Male,2017,44,Population,Number,"35,909.27","40,414.08","32,373.55",,,,,,0.31,,,,
4752,Amazonas,2,2,Early Neonatal,Female,2017,44,Population,Number,658.44,769.67,550.97,,0.05,0.23,,0.05,0.39,,,,
4752,Amazonas,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,967.41","2,299.79","1,646.28",,0.05,0.23,,0.05,0.39,,,,
4752,Amazonas,2,4,Post Neonatal,Female,2017,44,Population,Number,"31,771.13","37,137.71","26,584.90",,0.05,0.23,,0.05,0.48,,,,
4752,Amazonas,2,5,1 to 4,Female,2017,44,Population,Number,"147,737.74","172,463.99","123,948.24",,0.05,0.23,,0.05,0.92,,,,
4752,Amazonas,2,6,5 to 9,Female,2017,44,Population,Number,"202,837.40","236,887.83","170,171.26",,0.05,0.23,,0.05,1.72,,,,
4752,Amazonas,2,7,10 to 14,Female,2017,44,Population,Number,"206,759.43","241,600.64","173,371.52",0.01,0.05,0.23,,0.05,2.62,,,,
4752,Amazonas,2,8,15 to 19,Female,2017,44,Population,Number,"199,649.96","233,467.94","167,220.50",0.01,0.05,0.23,,0.05,5.39,,,,0.01
4752,Amazonas,2,9,20 to 24,Female,2017,44,Population,Number,"192,025.86","224,727.80","160,688.55",0.04,0.05,0.23,,0.05,7.88,,24.60,,0.01
4752,Amazonas,2,10,25 to 29,Female,2017,44,Population,Number,"177,237.14","207,572.63","148,218.47",0.04,0.05,0.23,"2,179.34",0.05,8.20,109.97,25.69,2.92,0.02
4752,Amazonas,2,11,30 to 34,Female,2017,44,Population,Number,"168,130.45","196,991.54","140,630.63",0.05,0.05,0.23,"2,196.93",0.05,8.27,111.83,26.51,3.02,0.03
4752,Amazonas,2,12,35 to 39,Female,2017,44,Population,Number,"155,960.05","182,818.37","130,420.82",0.06,0.05,0.23,"2,257.68",0.05,8.09,114.74,27.04,3.13,0.03
4752,Amazonas,2,13,40 to 44,Female,2017,44,Population,Number,"128,149.40","150,335.18","107,123.32",0.06,0.05,0.23,"2,389.92",0.05,8.19,119.11,28.40,3.23,0.03
4752,Amazonas,2,14,45 to 49,Female,2017,44,Population,Number,"101,033.18","118,559.57","84,391.34",0.06,0.05,0.23,"2,346.23",0.05,8.57,121.97,27.71,3.43,0.03
4752,Amazonas,2,15,50 to 54,Female,2017,44,Population,Number,"83,028.92","97,445.41","69,283.54",0.08,0.05,0.23,"2,174.42",0.05,8.91,124.31,27.97,3.63,0.03
4752,Amazonas,2,16,55 to 59,Female,2017,44,Population,Number,"68,175.26","79,993.41","56,859.75",0.06,0.05,0.23,"2,080.85",0.05,9.23,127.45,28.55,3.77,0.04
4752,Amazonas,2,17,60 to 64,Female,2017,44,Population,Number,"52,240.19","61,310.67","43,558.25",0.06,0.05,0.23,"1,932.16",0.05,8.60,129.29,28.82,3.82,0.04
4752,Amazonas,2,18,65 to 69,Female,2017,44,Population,Number,"37,742.41","44,302.94","31,474.13",0.05,0.05,0.23,"1,806.12",0.05,7.03,131.71,28.51,3.72,0.04
4752,Amazonas,2,19,70 to 74,Female,2017,44,Population,Number,"25,439.91","29,876.08","21,207.44",0.05,0.05,0.23,"1,757.44",0.05,5.46,133.84,28.28,3.72,0.04
4752,Amazonas,2,20,75 to 79,Female,2017,44,Population,Number,"17,376.14","20,408.55","14,484.00",0.03,0.05,0.23,"1,742.99",0.05,4.88,135.89,27.32,3.70,0.04
4752,Amazonas,2,30,80 to 84,Female,2017,44,Population,Number,"11,195.95","13,145.89","9,332.46",0.04,0.05,0.23,"1,722.17",0.05,5.30,135.19,26.53,3.65,0.03
4752,Amazonas,2,31,85 to 89,Female,2017,44,Population,Number,"6,406.43","7,519.27","5,340.17",0.04,0.05,0.23,"1,722.17",0.05,5.71,137.15,26.53,3.64,0.03
4752,Amazonas,2,32,90 to 94,Female,2017,44,Population,Number,"2,894.42","3,389.48","2,415.26",0.04,0.05,0.23,"1,722.17",0.05,6.12,140.25,26.53,3.56,0.02
4752,Amazonas,2,235,95 plus,Female,2017,44,Population,Number,"1,015.39","1,184.99",849.80,0.04,0.05,0.23,"1,722.17",0.05,6.53,136.03,26.53,3.50,0.02
4752,Amazonas,2,42,Neonatal,Female,2017,44,Population,Number,"2,625.85","3,069.46","2,197.26",,,,,,,,,,
4752,Amazonas,2,164,Birth,Female,2017,44,Population,Number,"34,236.92","38,531.94","30,865.87",,,,,,0.38,,,,
4754,Bahia,1,2,Early Neonatal,Male,2017,44,Population,Number,"2,709.99","3,126.20","2,297.96",,0.04,0.21,,0.09,0.34,,,,
4754,Bahia,1,3,Late Neonatal,Male,2017,44,Population,Number,"8,099.03","9,342.85","6,867.68",,0.04,0.21,,0.09,0.35,,,,
4754,Bahia,1,4,Post Neonatal,Male,2017,44,Population,Number,"130,054.18","150,031.86","110,278.20",,0.04,0.21,,0.09,0.44,,,,
4754,Bahia,1,5,1 to 4,Male,2017,44,Population,Number,"557,204.75","641,453.09","470,717.57",,0.04,0.21,,0.09,0.90,,,,
4754,Bahia,1,6,5 to 9,Male,2017,44,Population,Number,"659,121.31","759,406.41","556,387.82",,0.04,0.21,,0.09,1.75,,,,
4754,Bahia,1,7,10 to 14,Male,2017,44,Population,Number,"654,287.75","754,543.38","551,755.57",0.01,0.04,0.21,,0.09,2.69,,,,
4754,Bahia,1,8,15 to 19,Male,2017,44,Population,Number,"651,804.57","752,268.30","549,376.26",0.07,0.04,0.21,,0.09,7.42,,,,0.01
4754,Bahia,1,9,20 to 24,Male,2017,44,Population,Number,"634,624.34","732,934.31","534,519.68",0.08,0.04,0.21,,0.09,12.43,,23.77,,0.03
4754,Bahia,1,10,25 to 29,Male,2017,44,Population,Number,"601,628.87","695,311.70","506,493.33",0.08,0.04,0.21,"4,260.07",0.09,13.92,123.34,25.06,2.94,0.04
4754,Bahia,1,11,30 to 34,Male,2017,44,Population,Number,"630,913.63","729,251.93","531,151.17",0.10,0.04,0.21,"4,173.48",0.09,14.10,125.14,25.34,3.13,0.05
4754,Bahia,1,12,35 to 39,Male,2017,44,Population,Number,"615,138.79","710,955.58","517,617.40",0.08,0.04,0.21,"3,977.71",0.09,12.97,125.76,25.91,3.29,0.06
4754,Bahia,1,13,40 to 44,Male,2017,44,Population,Number,"518,502.81","599,450.59","436,125.29",0.08,0.04,0.21,"3,726.02",0.09,12.85,127.44,26.08,3.37,0.06
4754,Bahia,1,14,45 to 49,Male,2017,44,Population,Number,"440,338.68","509,254.33","370,302.17",0.08,0.04,0.21,"3,545.49",0.09,13.74,131.84,26.54,3.45,0.07
4754,Bahia,1,15,50 to 54,Male,2017,44,Population,Number,"393,388.70","454,994.23","330,791.80",0.12,0.04,0.21,"3,405.66",0.09,13.98,133.26,26.50,3.45,0.07
4754,Bahia,1,16,55 to 59,Male,2017,44,Population,Number,"326,873.60","378,184.02","274,687.80",0.11,0.04,0.21,"3,141.38",0.09,13.58,137.35,26.20,3.44,0.07
4754,Bahia,1,17,60 to 64,Male,2017,44,Population,Number,"257,896.86","298,435.08","216,628.47",0.11,0.04,0.21,"2,676.91",0.09,12.64,139.40,25.70,3.38,0.08
4754,Bahia,1,18,65 to 69,Male,2017,44,Population,Number,"204,774.53","236,960.43","172,033.49",0.11,0.04,0.21,"2,391.65",0.09,11.17,140.86,25.81,3.30,0.08
4754,Bahia,1,19,70 to 74,Male,2017,44,Population,Number,"144,143.77","166,767.17","121,214.50",0.08,0.04,0.21,"2,274.34",0.09,9.70,143.65,25.89,3.26,0.08
4754,Bahia,1,20,75 to 79,Male,2017,44,Population,Number,"101,902.91","117,855.82","85,677.81",0.05,0.04,0.21,"2,118.34",0.09,8.65,143.54,25.70,3.24,0.08
4754,Bahia,1,30,80 to 84,Male,2017,44,Population,Number,"61,148.17","70,701.97","51,473.37",0.03,0.04,0.21,"2,019.72",0.09,8.02,150.55,24.37,3.18,0.07
4754,Bahia,1,31,85 to 89,Male,2017,44,Population,Number,"34,831.37","40,252.79","29,354.87",0.03,0.04,0.21,"2,019.72",0.09,7.38,144.07,24.37,3.17,0.06
4754,Bahia,1,32,90 to 94,Male,2017,44,Population,Number,"16,990.59","19,590.70","14,338.99",0.03,0.04,0.21,"2,019.72",0.09,6.75,141.16,24.37,3.18,0.05
4754,Bahia,1,235,95 plus,Male,2017,44,Population,Number,"6,542.24","7,515.35","5,548.63",0.03,0.04,0.21,"2,019.72",0.09,6.12,140.05,24.37,3.11,0.04
4754,Bahia,1,42,Neonatal,Male,2017,44,Population,Number,"10,809.02","12,469.05","9,165.64",,,,,,,,,,
4754,Bahia,1,164,Birth,Male,2017,44,Population,Number,"144,894.95","163,733.42","129,896.91",,,,,,0.34,,,,
4754,Bahia,2,2,Early Neonatal,Female,2017,44,Population,Number,"2,586.15","2,983.34","2,192.95",,0.04,0.21,,0.09,0.42,,,,
4754,Bahia,2,3,Late Neonatal,Female,2017,44,Population,Number,"7,727.81","8,914.62","6,552.87",,0.04,0.21,,0.09,0.43,,,,
4754,Bahia,2,4,Post Neonatal,Female,2017,44,Population,Number,"124,481.18","143,603.04","105,553.99",,0.04,0.21,,0.09,0.52,,,,
4754,Bahia,2,5,1 to 4,Female,2017,44,Population,Number,"534,378.05","615,174.39","451,430.77",,0.04,0.21,,0.09,1.01,,,,
4754,Bahia,2,6,5 to 9,Female,2017,44,Population,Number,"635,874.67","732,626.62","536,760.37",,0.04,0.21,,0.09,1.89,,,,
4754,Bahia,2,7,10 to 14,Female,2017,44,Population,Number,"629,068.28","725,466.58","530,463.01",0.01,0.04,0.21,,0.09,2.87,,,,
4754,Bahia,2,8,15 to 19,Female,2017,44,Population,Number,"634,167.08","731,863.43","534,481.12",0.04,0.04,0.21,,0.09,5.91,,,,0.00
4754,Bahia,2,9,20 to 24,Female,2017,44,Population,Number,"637,841.92","736,431.77","537,347.04",0.04,0.04,0.21,,0.09,8.62,,24.25,,0.01
4754,Bahia,2,10,25 to 29,Female,2017,44,Population,Number,"640,016.86","739,058.77","539,104.53",0.04,0.04,0.21,"2,143.07",0.09,8.93,114.72,25.29,2.88,0.01
4754,Bahia,2,11,30 to 34,Female,2017,44,Population,Number,"676,682.40","781,705.66","569,840.49",0.04,0.04,0.21,"2,179.84",0.09,9.00,117.84,26.06,2.98,0.02
4754,Bahia,2,12,35 to 39,Female,2017,44,Population,Number,"650,172.19","751,393.54","546,959.91",0.05,0.04,0.21,"2,217.56",0.09,8.83,119.90,26.24,3.09,0.02
4754,Bahia,2,13,40 to 44,Female,2017,44,Population,Number,"551,593.91","637,640.14","463,801.20",0.05,0.04,0.21,"2,300.14",0.09,8.95,123.12,26.18,3.19,0.02
4754,Bahia,2,14,45 to 49,Female,2017,44,Population,Number,"473,094.26","547,207.13","397,718.30",0.06,0.04,0.21,"2,233.27",0.09,9.37,126.82,27.16,3.39,0.02
4754,Bahia,2,15,50 to 54,Female,2017,44,Population,Number,"430,236.05","498,019.34","361,560.66",0.07,0.04,0.21,"2,104.28",0.09,9.76,127.27,27.49,3.57,0.02
4754,Bahia,2,16,55 to 59,Female,2017,44,Population,Number,"365,828.68","423,599.32","307,173.22",0.07,0.04,0.21,"1,979.40",0.09,10.13,132.26,27.26,3.72,0.02
4754,Bahia,2,17,60 to 64,Female,2017,44,Population,Number,"297,932.68","345,210.80","249,977.54",0.06,0.04,0.21,"1,828.50",0.09,9.45,136.28,27.72,3.77,0.02
4754,Bahia,2,18,65 to 69,Female,2017,44,Population,Number,"235,366.82","272,676.97","197,450.90",0.05,0.04,0.21,"1,683.04",0.09,7.71,139.30,27.21,3.66,0.02
4754,Bahia,2,19,70 to 74,Female,2017,44,Population,Number,"177,326.48","205,290.65","148,850.39",0.04,0.04,0.21,"1,620.59",0.09,5.98,140.69,26.71,3.67,0.02
4754,Bahia,2,20,75 to 79,Female,2017,44,Population,Number,"133,442.11","154,455.39","112,037.20",0.03,0.04,0.21,"1,602.86",0.09,5.35,142.51,26.82,3.65,0.02
4754,Bahia,2,30,80 to 84,Female,2017,44,Population,Number,"92,674.67","107,264.47","77,826.51",0.03,0.04,0.21,"1,587.46",0.09,5.80,144.20,25.19,3.60,0.02
4754,Bahia,2,31,85 to 89,Female,2017,44,Population,Number,"57,204.37","66,197.02","48,083.09",0.03,0.04,0.21,"1,587.46",0.09,6.26,143.56,25.19,3.58,0.02
4754,Bahia,2,32,90 to 94,Female,2017,44,Population,Number,"29,266.32","33,794.61","24,662.69",0.03,0.04,0.21,"1,587.46",0.09,6.71,147.14,25.19,3.51,0.01
4754,Bahia,2,235,95 plus,Female,2017,44,Population,Number,"11,374.18","13,104.04","9,613.37",0.03,0.04,0.21,"1,587.46",0.09,7.17,163.08,25.19,3.45,0.01
4754,Bahia,2,42,Neonatal,Female,2017,44,Population,Number,"10,313.96","11,897.95","8,745.81",,,,,,,,,,
4754,Bahia,2,164,Birth,Female,2017,44,Population,Number,"138,146.98","156,108.10","123,847.42",,,,,,0.42,,,,
4755,Ceará,1,2,Early Neonatal,Male,2017,44,Population,Number,"1,771.40","2,064.52","1,506.76",,0.05,0.25,,0.09,0.34,,,,
4755,Ceará,1,3,Late Neonatal,Male,2017,44,Population,Number,"5,288.27","6,163.48","4,498.22",,0.05,0.25,,0.09,0.35,,,,
4755,Ceará,1,4,Post Neonatal,Male,2017,44,Population,Number,"85,107.51","99,194.54","72,392.96",,0.05,0.25,,0.09,0.44,,,,
4755,Ceará,1,5,1 to 4,Male,2017,44,Population,Number,"355,374.85","414,290.88","301,854.34",,0.05,0.25,,0.09,0.90,,,,
4755,Ceará,1,6,5 to 9,Male,2017,44,Population,Number,"401,482.03","468,276.71","340,893.51",,0.05,0.25,,0.09,1.75,,,,
4755,Ceará,1,7,10 to 14,Male,2017,44,Population,Number,"391,240.02","456,573.70","332,154.66",0.02,0.05,0.25,,0.09,2.68,,,,
4755,Ceará,1,8,15 to 19,Male,2017,44,Population,Number,"408,574.37","476,809.45","347,051.03",0.04,0.05,0.25,,0.09,7.47,,,,0.01
4755,Ceará,1,9,20 to 24,Male,2017,44,Population,Number,"420,958.56","491,107.19","357,698.02",0.09,0.05,0.25,,0.09,12.46,,24.50,,0.03
4755,Ceará,1,10,25 to 29,Male,2017,44,Population,Number,"401,431.93","468,336.50","341,136.64",0.12,0.05,0.25,"4,183.22",0.09,13.82,123.50,25.88,2.95,0.04
4755,Ceará,1,11,30 to 34,Male,2017,44,Population,Number,"388,513.75","453,390.58","330,088.12",0.13,0.05,0.25,"4,060.00",0.09,13.99,125.19,26.41,3.14,0.05
4755,Ceará,1,12,35 to 39,Male,2017,44,Population,Number,"350,174.00","408,969.89","297,555.03",0.11,0.05,0.25,"3,885.54",0.09,12.97,126.43,26.23,3.31,0.06
4755,Ceará,1,13,40 to 44,Male,2017,44,Population,Number,"301,076.23","351,614.12","255,918.15",0.10,0.05,0.25,"3,623.74",0.09,12.90,127.89,27.05,3.39,0.06
4755,Ceará,1,14,45 to 49,Male,2017,44,Population,Number,"269,260.93","314,321.05","228,945.17",0.09,0.05,0.25,"3,444.88",0.09,13.77,130.54,26.71,3.46,0.07
4755,Ceará,1,15,50 to 54,Male,2017,44,Population,Number,"242,732.37","283,273.67","206,444.44",0.11,0.05,0.25,"3,309.65",0.09,13.96,131.76,27.23,3.47,0.07
4755,Ceará,1,16,55 to 59,Male,2017,44,Population,Number,"193,114.68","225,514.39","164,284.47",0.13,0.05,0.25,"3,169.43",0.09,13.48,134.01,26.87,3.46,0.07
4755,Ceará,1,17,60 to 64,Male,2017,44,Population,Number,"149,580.68","174,707.02","127,257.12",0.13,0.05,0.25,"2,779.65",0.09,12.53,137.69,26.58,3.40,0.08
4755,Ceará,1,18,65 to 69,Male,2017,44,Population,Number,"124,189.21","145,020.09","105,669.85",0.12,0.05,0.25,"2,473.73",0.09,11.11,137.26,26.31,3.32,0.09
4755,Ceará,1,19,70 to 74,Male,2017,44,Population,Number,"92,853.54","108,386.98","79,020.03",0.09,0.05,0.25,"2,446.24",0.09,9.68,137.23,26.04,3.28,0.08
4755,Ceará,1,20,75 to 79,Male,2017,44,Population,Number,"67,456.94","78,772.36","57,434.15",0.05,0.05,0.25,"2,319.17",0.09,8.65,137.64,25.78,3.25,0.08
4755,Ceará,1,30,80 to 84,Male,2017,44,Population,Number,"41,772.04","48,766.78","35,571.31",0.04,0.05,0.25,"2,218.35",0.09,8.01,136.57,24.43,3.20,0.07
4755,Ceará,1,31,85 to 89,Male,2017,44,Population,Number,"22,424.85","26,172.95","19,093.74",0.04,0.05,0.25,"2,218.35",0.09,7.37,132.96,24.43,3.18,0.06
4755,Ceará,1,32,90 to 94,Male,2017,44,Population,Number,"10,720.79","12,500.07","9,125.95",0.04,0.05,0.25,"2,218.35",0.09,6.73,126.37,24.43,3.20,0.05
4755,Ceará,1,235,95 plus,Male,2017,44,Population,Number,"3,884.15","4,524.95","3,308.78",0.04,0.05,0.25,"2,218.35",0.09,6.09,125.73,24.43,3.12,0.04
4755,Ceará,1,42,Neonatal,Male,2017,44,Population,Number,"7,059.67","8,228.00","6,004.99",,,,,,,,,,
4755,Ceará,1,164,Birth,Male,2017,44,Population,Number,"94,965.24","106,915.18","85,496.28",,,,,,0.34,,,,
4755,Ceará,2,2,Early Neonatal,Female,2017,44,Population,Number,"1,689.92","1,969.55","1,437.45",,0.05,0.25,,0.09,0.42,,,,
4755,Ceará,2,3,Late Neonatal,Female,2017,44,Population,Number,"5,060.60","5,897.99","4,304.62",,0.05,0.25,,0.09,0.42,,,,
4755,Ceará,2,4,Post Neonatal,Female,2017,44,Population,Number,"81,418.64","94,895.54","69,255.15",,0.05,0.25,,0.09,0.52,,,,
4755,Ceará,2,5,1 to 4,Female,2017,44,Population,Number,"340,460.20","396,902.23","289,186.34",,0.05,0.25,,0.09,1.00,,,,
4755,Ceará,2,6,5 to 9,Female,2017,44,Population,Number,"387,048.12","451,439.49","328,636.94",,0.05,0.25,,0.09,1.88,,,,
4755,Ceará,2,7,10 to 14,Female,2017,44,Population,Number,"377,323.78","440,332.21","320,341.83",0.02,0.05,0.25,,0.09,2.86,,,,
4755,Ceará,2,8,15 to 19,Female,2017,44,Population,Number,"400,893.19","467,839.27","340,534.65",0.04,0.05,0.25,,0.09,5.90,,,,0.01
4755,Ceará,2,9,20 to 24,Female,2017,44,Population,Number,"427,356.15","498,574.18","363,132.67",0.05,0.05,0.25,,0.09,8.58,,24.69,,0.01
4755,Ceará,2,10,25 to 29,Female,2017,44,Population,Number,"424,545.89","495,198.67","360,765.09",0.04,0.05,0.25,"2,309.39",0.09,8.86,112.90,25.24,2.89,0.02
4755,Ceará,2,11,30 to 34,Female,2017,44,Population,Number,"413,027.57","482,117.79","350,901.25",0.04,0.05,0.25,"2,332.39",0.09,8.93,114.98,26.35,2.99,0.02
4755,Ceará,2,12,35 to 39,Female,2017,44,Population,Number,"374,088.62","437,136.33","317,912.27",0.05,0.05,0.25,"2,387.27",0.09,8.79,117.15,26.67,3.09,0.02
4755,Ceará,2,13,40 to 44,Female,2017,44,Population,Number,"328,708.30","384,085.45","279,473.38",0.06,0.05,0.25,"2,553.70",0.09,8.92,123.04,26.53,3.21,0.03
4755,Ceará,2,14,45 to 49,Female,2017,44,Population,Number,"296,362.40","346,119.03","252,070.44",0.07,0.05,0.25,"2,491.48",0.09,9.30,124.63,27.13,3.40,0.03
4755,Ceará,2,15,50 to 54,Female,2017,44,Population,Number,"270,877.89","316,318.51","230,457.94",0.08,0.05,0.25,"2,269.20",0.09,9.68,127.28,27.41,3.59,0.03
4755,Ceará,2,16,55 to 59,Female,2017,44,Population,Number,"224,172.16","261,903.56","190,767.26",0.07,0.05,0.25,"2,145.97",0.09,10.05,131.79,27.64,3.73,0.03
4755,Ceará,2,17,60 to 64,Female,2017,44,Population,Number,"179,316.63","209,617.18","152,549.58",0.07,0.05,0.25,"2,002.05",0.09,9.39,135.98,27.76,3.78,0.03
4755,Ceará,2,18,65 to 69,Female,2017,44,Population,Number,"146,549.95","171,324.74","124,689.79",0.07,0.05,0.25,"1,874.50",0.09,7.68,136.16,27.28,3.67,0.03
4755,Ceará,2,19,70 to 74,Female,2017,44,Population,Number,"114,684.73","134,010.85","97,588.19",0.06,0.05,0.25,"1,804.34",0.09,5.97,136.42,26.54,3.68,0.03
4755,Ceará,2,20,75 to 79,Female,2017,44,Population,Number,"86,844.51","101,493.01","73,906.19",0.05,0.05,0.25,"1,781.60",0.09,5.34,137.33,26.22,3.67,0.03
4755,Ceará,2,30,80 to 84,Female,2017,44,Population,Number,"58,636.02","68,514.49","49,887.64",0.03,0.05,0.25,"1,766.62",0.09,5.78,136.47,25.84,3.62,0.03
4755,Ceará,2,31,85 to 89,Female,2017,44,Population,Number,"34,153.96","39,923.32","29,059.31",0.03,0.05,0.25,"1,766.62",0.09,6.23,139.05,25.84,3.59,0.02
4755,Ceará,2,32,90 to 94,Female,2017,44,Population,Number,"17,196.85","20,083.57","14,626.70",0.03,0.05,0.25,"1,766.62",0.09,6.67,136.74,25.84,3.53,0.02
4755,Ceará,2,235,95 plus,Female,2017,44,Population,Number,"6,410.66","7,478.35","5,458.62",0.03,0.05,0.25,"1,766.62",0.09,7.12,133.30,25.84,3.46,0.02
4755,Ceará,2,42,Neonatal,Female,2017,44,Population,Number,"6,750.52","7,867.55","5,742.07",,,,,,,,,,
4755,Ceará,2,164,Birth,Female,2017,44,Population,Number,"90,542.57","101,935.98","81,514.59",,,,,,0.42,,,,
4756,Distrito Federal,1,2,Early Neonatal,Male,2017,44,Population,Number,385.10,449.08,323.67,,0.00,0.03,,0.00,0.33,,,,
4756,Distrito Federal,1,3,Late Neonatal,Male,2017,44,Population,Number,"1,150.99","1,342.22",967.37,,0.00,0.03,,0.00,0.34,,,,
4756,Distrito Federal,1,4,Post Neonatal,Male,2017,44,Population,Number,"18,575.93","21,662.62","15,612.84",,0.00,0.03,,0.00,0.43,,,,
4756,Distrito Federal,1,5,1 to 4,Male,2017,44,Population,Number,"83,502.32","96,985.36","70,400.16",,0.00,0.03,,0.00,0.88,,,,
